how does ptsd impact sleep?	['may lead to lighter, fragmented sleep in which the sleeper is more sensitive to physical changes in the airway.']	1401
what conditions are not insured for a sleep study?	['conditions like chronic insomnia']	1402
when is napping usually phased out?	['between the ages of 3 and 5 years old.']	1403
what are chiari malformations?	['physical irregularities in the place where the brain meets the spine']	1404
what can cause feelings of tiredness or daytime sleepiness?	['feelings of tiredness can be attributed to not getting enough sleep at night, but several sleep disorders can also cause daytime sleepiness.']	1405
what are irregular menstrual cycles linked to?	['light sleep and nighttime wakings, and a longer period may also be accompanied by insomnia symptoms.']	1406
how quickly should stains be cleaned to prevent them from setting?	['as soon as possible']	1407
what problems is insufficient sleep at a young age associated with?	['problems with weight, mental health, behavior, and cognitive performance.']	1408
when may a smaller duvet be more appropriate than a large comforter?	['a large comforter might interfere with a taller footboard or side rails']	1409
how do cpap machines work?	['by pressurizing air that is delivered through a hose and mask into the airway during sleep.']	1410
what factors does the ideal exercise time depend on?	['your chronotype, your age, and any underlying health conditions']	1411
when should you avoid mouth taping?	['if you have difficulty breathing through your nose due to allergies, nasal polyps, or another reason']	1412
what types of people should proceed with caution when consuming caffeine?	['those who are pregnant or breastfeeding and those with another health condition such as heart disease, peptic ulcers, liver or kidney problems, seizures, gastroesophageal reflux disease (gerd), or anxiety']	1413
what can edge support play a role in?	"[""the bed's overall longevity by limiting sagging and improving its overall structure.""]"	1414
what are home sleep tests?	['simplified versions that you can use to diagnose sleep apnea at home']	1415
what is a disadvantage of mattresses with coils?	['may produce more noise.']	1416
how do sleep deprivation and insomnia affect cognitive function?	['in similar ways.']	1417
why is afternoon napping not always possible?	['busy work schedules do not always allow for long daytime breaks']	1418
why can sleep disruptions sometimes occur?	['because of lifestyle changes, diet, weather conditions, or other factors that often only last for a brief while']	1419
why is rem sleep known as the stage of vivid dreaming?	['heightened brain activity']	1420
what is a huge factor in our ability to sleep well?	['a mattress is a huge factor in our ability to sleep well']	1421
who are suited for adjustable beds?	['those who like to read or watch tv in bed, and older individuals who struggle to get out of bed in the morning']	1422
where can microscopic spores come in through?	['open airways, windows, and vents, or latch onto clothing and pets.']	1423
when does the device collect data?	['throughout the night until you wake up and remove the sensors in the morning']	1424
what are the health effects of coffee?	['offers a plethora of health benefits']	1425
how do you know that an air leak is near?	['if the tissue blows upward']	1426
how many people with ptsd associated with combat report symptoms of insomnia?	['over 90% of people']	1427
what can bleach or damage memory foam?	['peroxide']	1428
what may heat exposure cause?	['a decrease in both deep sleep and rem sleep, mostly during the first sleep cycle of the night and less so in subsequent cycles']	1429
what is the most common behavior in women with sexsomnia?	['masturbation']	1430
how much less do toddlers who nap in the day sleep compared to those who don't?	['69 minutes less and spends 49 minutes less in bed']	1431
how did the bullfrog gain a reputation for being an animal that never sleeps?	['based on research from the 1960s, the bullfrog gained a reputation for being an animal that never sleeps.']	1432
what has daytime exercise been linked to?	['in addition to other health benefits, daytime exercise has been linked to better sleep in patients with generalized anxiety disorders.']	1433
what should you do so that you know what's covered before initiating a claim?	['read the fine print']	1434
what is good sleep connected to?	['better cognitive function and emotional health']	1435
